chain_key,pdb_id,chain_id,release_date,length,resolved_c1_count,normalized_sequence_sha256,sequence_coordinate_sha256,db_controlled_included
8VAW_A,8VAW,A,2024-04-17,15,15,70134cb195e68fd89090f3d44aa061541d2ab93a25ac3eb18861bb276df8f56a,4f0892b4bc8b0cda63e482151e33e2b5dd325260e2bfdf954082b55af8889f38,True
8VAW_B,8VAW,B,2024-04-17,15,15,70134cb195e68fd89090f3d44aa061541d2ab93a25ac3eb18861bb276df8f56a,91addb35155af236b5696da4af48f272ade23ff61b15c79ac9c163dc22fc3178,True
8VAX_AAA,8VAX,AAA,2024-04-17,15,15,70134cb195e68fd89090f3d44aa061541d2ab93a25ac3eb18861bb276df8f56a,acff1845633d85008e5b56921e2ef29f8aff4d81339c8954dd798add4e96f3e1,True
8VAX_BBB,8VAX,BBB,2024-04-17,15,15,70134cb195e68fd89090f3d44aa061541d2ab93a25ac3eb18861bb276df8f56a,d33ef9f8243e3298202d0949ec08345a9d6e6c7ae215b79b07367015ebbb6d15,True
8VCI_A,8VCI,A,2024-01-17,118,118,302cc3c5ac00051f040bab38a7c46589cdc77028d805ca8c5b38e71e472c5dc2,40d954a764035634413d785ae28693c0a5605b26a1d41d9db3d11d61c3965505,True
8VES_H,8VES,H,2024-09-04,19,19,968d70e2cf862638c5631aabd1ba94267f53fd242bd7b5b36c40b523b4b5b38d,8460ec1d09c4448018f0fe86b409dd98b4f96d1b991c1797bed729b65e4c283a,True
8VFS_A,8VFS,A,2024-12-25,27,27,7cc67bfce7709d3ea3736806b964290498a9d6f9b6ce1b8acf1494cae4791fbf,ca4d62be40898a42f0fdafaa6ed56d49c2ef9da50a0044c0132ed031aea543be,True
8VFS_B,8VFS,B,2024-12-25,27,27,7cc67bfce7709d3ea3736806b964290498a9d6f9b6ce1b8acf1494cae4791fbf,5ba841d3b83e81f4a7dbedd3a201531e884422f556095a6a5c930ac29019ba79,True
8VFT_2,8VFT,2,2024-12-25,74,74,bed5a58bc5a6a30aea5e624a260fe9d3a1d4c651948d67c5b463d50f0a907bf6,62221c388b099a656a14a7ccfbe422398a49b6090f4fd65d03d83c4df336dff9,True
8VFT_3,8VFT,3,2024-12-25,74,74,3d7df1efd58a7df844e7333fe47fb04f703dea10e94c869973bef7239503084b,cec705611695284173e6d95f8758198d1916eb57960fb1e231bcc7d9d7f621b0,True
8VFT_5,8VFT,5,2024-12-25,3529,3529,9f34a916ec12f07661ee865740bab5d3ce5c203382b64f24cb5ca897eaa9bc6d,37675e7294000f0dfbb49979536eabbf03a17d1d1fe7e9588817ac69240397f9,True
8VFT_7,8VFT,7,2024-12-25,120,120,773f1c95d35a438e1698716cd890d73efcfa586a59a6298d3bf7b8d1fbb94877,51b6421ec98b9ccfa187e8ff3191b26d5abfa94bc3c5c1ead7acacb092d27dee,True
8VFT_8,8VFT,8,2024-12-25,156,156,597a08c50c5055c99f032f4d8e55ab7de9d5e19420ee2dbfaf3080833167e4f1,d0576121b892f7ba85f7830f0d37d0ba9808b363021481a01017bb1ee770356f,True
8VFT_9,8VFT,9,2024-12-25,1698,1698,7fb8fbd6bed0ab796b43957b31e1271fb1be78f7853cbfe379d73d38e12b95f3,d5278b511065728d21b99473de922fa99d2813c6aed479ec5945b3c188051727,True
8VFT_w,8VFT,w,2024-12-25,6,6,c57ee7f26c0175f6984f21dec222e1e5751febc8f1946551ff6bfbe2e9190ba1,35b82f25e3bfb8b160202b18e8a762ac1d216490490c2874424fd317ef6165a1,True
8VIO_5,8VIO,5,2025-02-19,77,77,cc475a9b8a945a883c44e3a620f744e2ab42cccbf51640858b77c11c6d8c16f4,a6d7a658f866dcfd71a4247a204266333fb76b7668e14058eb07500ad8158e69,True
8VIO_A,8VIO,A,2025-02-19,3119,3119,f17b86eb16fbac7936ebf79e79c4c57a2c2bf051f12f5b3da21582ca497a37db,38699f7b29bbac177f3cfa4a9bcf64ceb389d1c08ec803f14250e36739bd9104,True
8VIO_B,8VIO,B,2025-02-19,118,118,35b64ff13f358c707f3e48d4187499ca6a665dcaada6012e7e316d3b529fbdb4,f5635ec81f1d94aa2656468f9d5bf80aa96bc77cc154dbeaa55f5bb0325977a6,True
8VIO_a,8VIO,a,2025-02-19,1511,1511,c01078f294bd0c018212228fe6a6e70cc436b8bbb71a4e75cd95e8ee516da5eb,160dd8655b5471ca6d68ac663f29d9cacb7c873f20c62d6f8ada0e313f4a11df,True
8VIV_B,8VIV,B,2024-11-27,11,10,d65caa9474cdd48233d994538e2c5c45bb1797fa21e119935a0b373e2683fbce,b9b8dd360139f0f80deb0da4fe1268c7bb37cb833431fb04d329e6e6da9406c3,True
8VJT_A,8VJT,A,2024-10-16,6,6,f453bad2966d5cc820706234fbd7f678f329f59171286c838f87a8d6008e06f6,d00251e2945dc02f4bde3dd084d6da319da8dc9d17796b085da03cc2f48f8f11,True
8VJT_B,8VJT,B,2024-10-16,6,6,f453bad2966d5cc820706234fbd7f678f329f59171286c838f87a8d6008e06f6,ed1faaf63f5117e3a97fe099fa333df25f858619008040f3d9e06cf0772ea71e,True
8VK0_A,8VK0,A,2025-02-19,3119,3119,f17b86eb16fbac7936ebf79e79c4c57a2c2bf051f12f5b3da21582ca497a37db,0d38c9eeb8647684f42884896f3c816ebf3a5566f941331ae37ba917652668dd,True
8VK0_B,8VK0,B,2025-02-19,118,118,35b64ff13f358c707f3e48d4187499ca6a665dcaada6012e7e316d3b529fbdb4,d3cfb26fb3eb994c4841cc655a873e01deaa1e178645f5bb9bb3cfecb53da8f2,True
8VK7_A,8VK7,A,2025-02-19,2950,2950,65f0929bc4ffc29404e7a486b173756391bcb25d3ab00ec67eaf20d986efae62,ec405b9c9d6e13859682c9bcfe1d8442aa8c388c1d222e9721624e8f7ab091bc,True
8VK7_B,8VK7,B,2025-02-19,114,114,12fafee1f6d94bb5c7dc33d3f6b15e23ae951cc2d1e2a5d04d05d2349b6c56d4,595946c1d58a55187eeba1982b7d0ffcc3f02ffd6aec7e19aefdf4d95328b62f,True
8VKI_A,8VKI,A,2025-02-19,2952,2952,69eb11f50e956100b8bb8dfe4e2fae02ebb9e1d5c16091df9de70fce06d080fc,bb8f316246c5f1c3194750c31d3f45b5a09bbc3e10e5178d706e6b32f3c95980,True
8VKI_B,8VKI,B,2025-02-19,118,118,35b64ff13f358c707f3e48d4187499ca6a665dcaada6012e7e316d3b529fbdb4,949c5e66bf40369a4640b60be7f4d53a94ea170d147d50c75efc819e5b511408,True
8VKW_A,8VKW,A,2025-02-19,3043,3043,ae790a72c2f918485a58478585fe506f81e665fd7a23305aadfdaebc98d3302c,2c32d300093d12e5e6c35fb9f89aa574a9a3ee27fe8a78400e17cd96fc273dad,True
8VKW_B,8VKW,B,2025-02-19,118,118,35b64ff13f358c707f3e48d4187499ca6a665dcaada6012e7e316d3b529fbdb4,48e74a52f929014c79a64a1d26642bbdb40d09e54c5a4aee20355e0b969633a4,True
8VM8_R,8VM8,R,2024-07-24,93,93,b3f9fb685585d3a30f360c8d14827a47fa04e33094247f69ade5314b27807628,f198a6acd6756a4bff8fb3b942e8ef45caee61ef95d5650a82a18d4e5eb0ea37,True
8VM9_C,8VM9,C,2024-07-24,85,85,b63f4ba9bfeb46c6c53c4d6cb8ddeaa292d761aca693029373df896889165f91,7fd21a72b9c5d8d02b5e8ac5d135815f9372bdf4d7b29fd78f387843f2cbaa34,True
8VM9_R,8VM9,R,2024-07-24,85,85,b63f4ba9bfeb46c6c53c4d6cb8ddeaa292d761aca693029373df896889165f91,6090ed644f9f391736547b55b91c0afcb38d79b35b61f33e4358f48ac7246772,True
8VMA_C,8VMA,C,2024-07-24,88,88,20c106a3c1a0f8c400bea100a29fdd013dfecf7f93567b9679294788bf55b8b1,18bdcbd213d3014aaa67fab2992d62832ded1bf293798b85687dd4107a183898,True
8VMA_R,8VMA,R,2024-07-24,88,88,20c106a3c1a0f8c400bea100a29fdd013dfecf7f93567b9679294788bf55b8b1,e2e3026bde98cb475f47f92fbb3253a45c3b956ab4d24ee9dc76872651946bad,True
8VMB_R,8VMB,R,2024-07-24,83,83,ce3950ef690bcab40e28990ab56832b2b96b4e33d9dbd6e59e9826b66bbc7d4f,083ef0fdc604623fdac05d866a1e08f0043097f8b9bb8a84a40b31d242b6b063,True
8VPK_A,8VPK,A,2025-04-30,2948,2948,47a97d4b39ce1522342d742973149bfe586c36bb1072631ac91a5bf75f4d107b,c1b0e459e5995785222fe8abbd2c13f356b03e16a2a79f93afb48f23c98a19fc,True
8VPK_B,8VPK,B,2025-04-30,118,118,35b64ff13f358c707f3e48d4187499ca6a665dcaada6012e7e316d3b529fbdb4,a1a40c01f237a0099984f9397db24dab33b8baebde56d71a1a8e149f8fce2d43,True
8VPV_A,8VPV,A,2024-10-02,100,99,4e126c94cbfdb893542f381d92e176584ffa019393c15e25ea20e72e04b858fd,18358fc136aeff95e26a4d169c41e71cd428c9a5ad4a5fe01f11778d7080a6e9,True
8VR4_A,8VR4,A,2025-02-19,3118,3118,87e2b5f3605beaf06a3e2be96c504db8cc59b51cdf6ded6a8e7f58dc7059aeb8,9421dc2785ee4eb396ab08adc45a79c568fda9d33fe458df1ba46cc28b28fc1a,True
8VR4_B,8VR4,B,2025-02-19,118,118,35b64ff13f358c707f3e48d4187499ca6a665dcaada6012e7e316d3b529fbdb4,d328eacbedbcfb93244423a3a8ef18c2f34d92bc6219d1e82dff5f4857fa54de,True
8VR8_A,8VR8,A,2025-02-19,2950,2950,65f0929bc4ffc29404e7a486b173756391bcb25d3ab00ec67eaf20d986efae62,cbfc164586f3714f10a11ca27ddd8a63ff2540700a96679d9c09561167503556,True
8VR8_B,8VR8,B,2025-02-19,118,118,35b64ff13f358c707f3e48d4187499ca6a665dcaada6012e7e316d3b529fbdb4,bf89865a76048ba73b50b4a5d3bee1699731ee02806ea399c1a958dab05dcd47,True
8VRL_A,8VRL,A,2025-02-19,3119,3119,f17b86eb16fbac7936ebf79e79c4c57a2c2bf051f12f5b3da21582ca497a37db,e165239373c506e77997965d755773cdcf6c47349e19eed201a5d066aee9b4b6,True
8VRL_B,8VRL,B,2025-02-19,118,118,35b64ff13f358c707f3e48d4187499ca6a665dcaada6012e7e316d3b529fbdb4,c39268d1e3a8fdb7664c40a3202c60ca202519102281a9bb15ae789566122df7,True
8VS9_16S,8VS9,16S,2024-05-01,1539,1539,84babca4e4add8972c5b91f588dbce9c5e46c597e37c4c2d83d5361838b88cc9,99b086d5cc00c96ea9f7f04ccead2bc5c31c556320df3ff311d691bf89d3832e,True
8VS9_23S,8VS9,23S,2024-05-01,2903,2903,e43cbb282cec5a89f9c87117afd457ede28362fec53ae5329283b2f5e98ac1b6,4777ae4c21c43cb25a4b22db628f27f8ca34a5d57aee33c11850162fa59fc9c0,True
8VS9_5S,8VS9,5S,2024-05-01,120,120,facc8c81dbb460ac99bb04c5524b5be60c2836c8a282fc17368badedbdd844cd,a136ef6ddf46a9a725b6428d3de99e9753e524df88285fc83cc3fec872e28e29,True
8VS9_ATRN,8VS9,ATRN,2024-05-01,76,76,5cd17fdf8292691cecd7d1f515c88d54af597ddb7ab34677453d507e1e5b3ac5,ba66a92b119ec696b06a0ce46ea33cfb43e50b47a4d25f03831195f1716d8b05,True
8VS9_ETRN,8VS9,ETRN,2024-05-01,77,77,cc475a9b8a945a883c44e3a620f744e2ab42cccbf51640858b77c11c6d8c16f4,b28ebdc269010fb98e19c6355e5d28f1336308524268fabdba8bfe91581097e5,True
8VS9_TMRN,8VS9,TMRN,2024-05-01,363,363,692484d698efe7907d2090ebc807b76925fbcd93b7cbda354baa67b1588cf244,36da48737c91290cae927cd8142aaa9150e23487191d29287075bc149431b2ef,True
8VSA_16S,8VSA,16S,2024-05-01,1539,1539,84babca4e4add8972c5b91f588dbce9c5e46c597e37c4c2d83d5361838b88cc9,aab51e66b263114db9728af51e703d742c9e5aea644a4e7ebc42de127d5a26a3,True
8VSA_23S,8VSA,23S,2024-05-01,2903,2903,e43cbb282cec5a89f9c87117afd457ede28362fec53ae5329283b2f5e98ac1b6,4489495867bfd91706e278d72871365159d9ccbf67d183c7a6a105e2acd23395,True
8VSA_5S,8VSA,5S,2024-05-01,120,120,facc8c81dbb460ac99bb04c5524b5be60c2836c8a282fc17368badedbdd844cd,8872b345ccd065206f9fa8a8cfe3ce5f6c12fdb020087fdcc17cbe9783ab9b63,True
8VSA_ATRN,8VSA,ATRN,2024-05-01,76,76,5cd17fdf8292691cecd7d1f515c88d54af597ddb7ab34677453d507e1e5b3ac5,310cf991eceaab34fd3f3529ab8000651bca9299c6cbe20b8a84242e9a7a4d38,True
8VSA_TMRN,8VSA,TMRN,2024-05-01,363,363,692484d698efe7907d2090ebc807b76925fbcd93b7cbda354baa67b1588cf244,e4093cb04c4ac40d39348443b8a111b5f22c9f50c76bbe2d52abdcca0a496b95,True
8VT5_A,8VT5,A,2024-07-24,60,60,de556885b5496d0cfe0df9ccd9553a68360da6d2ad7409b250da557c9f399103,1c0e03dc5a7de73a6445e358942557426c687a0ace4f22538d2a0b434eb6f360,True
8VTU_1A,8VTU,1A,2024-08-07,2871,2871,56bc3516bd36cc57dc1631c243163530c4a7e140bf2cfad01f86933e5f2fb801,395204f6cf4a7a0b4253de384258e1d4a3b23dcc68d485457add0f4a5c16fd23,True
8VTU_1B,8VTU,1B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,4c76ffc06f781fb1875aedf27caf7a2c79b8eb5238132c2b54ffc6296038465f,True
8VTU_1a,8VTU,1a,2024-08-07,1500,1499,ad82ad942fdf394e028bf85094ae1c5865c913a49b9f1d663b42c03ccc31a878,016f431e584ebfb37f0a853f267d440176532d29b2c5b9068872ad9a083aa46d,True
8VTU_1v,8VTU,1v,2024-08-07,13,13,3ad09ed1aca87ef2609c0c6f494b4a11c566dcfe98c78ac82ac7447d188e7738,b6e04737ebe7325cb0624eafdfef83de895558d4fe6428308060dc59e835d184,True
8VTU_1w,8VTU,1w,2024-08-07,74,74,0c8e92a034e32b2bc9948764f2992f18362b4a0a47984d28f757acdba4f4b8d0,016b6b8e3acf3002dce3d0f6a67aaa9c7c74c33fa74d7534b74975145b98730d,True
8VTU_1x,8VTU,1x,2024-08-07,77,77,1eb3af18a74722d74b5a331d2817323385913e6f8151fc74f4cca8d0e15b0d8b,3906229cc153331baf04084f09e3e41cfacc32e56c7a7819566880f0252d655c,True
8VTU_1y,8VTU,1y,2024-08-07,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,b28c515abd136d09a10536af0ccad424ec7614524d076fc951a9adc1b04611e8,True
8VTU_2A,8VTU,2A,2024-08-07,2800,2800,f20bb86add8fb165d7a0618b9b8bcc7c4b1302c190184cacbf27e4a92a3ddcd0,d1c3c6d2ebe7645638f8f0121e866731bfc257764798fec216c930541bf4f736,True
8VTU_2B,8VTU,2B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,eb38554cb61884d6c7fecf0c87454fd009d8236e92e6321765b39ca87b502d98,True
8VTU_2a,8VTU,2a,2024-08-07,1503,1503,29f672567cd4480f2b8415fb99783a490b6d4409bc90d8cf6856a125cfb885ac,15b9f92cbd1a5408b74e98d2981e85156ccde177356b4b6e194f9c8074c5f56d,True
8VTU_2v,8VTU,2v,2024-08-07,13,13,3ad09ed1aca87ef2609c0c6f494b4a11c566dcfe98c78ac82ac7447d188e7738,4473822139e2b97c8856d206254a1aab38581bab41d9a4c5bf7f952d6ccf86d0,True
8VTU_2w,8VTU,2w,2024-08-07,72,72,f9305777488479e5c8dc6d44503c17fdbdee966ea9453f547e320a69d5845b4c,6ad19693cda0d238118d741fa1ea65d0b731629f84f79b79c063f23be088a715,True
8VTU_2x,8VTU,2x,2024-08-07,77,77,1eb3af18a74722d74b5a331d2817323385913e6f8151fc74f4cca8d0e15b0d8b,6803f0670f047f2af5a6d66ef83c9c485109825f9523311d730ef1a7959294b9,True
8VTU_2y,8VTU,2y,2024-08-07,73,73,f52681d413b63af2f349c62179eb4e72958e31ed2acc5d2890de5e7f01217f82,4d297cfe84437b120bf163bc4af11254ea58ffac65b7ca63239a27df054a7278,True
8VTV_1A,8VTV,1A,2024-08-07,2871,2871,56bc3516bd36cc57dc1631c243163530c4a7e140bf2cfad01f86933e5f2fb801,3b0d61b9334490e17ff3b33798a9b5be96af2e855c74a6d59d8b1907e5e087c4,True
8VTV_1B,8VTV,1B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,8f271274879117d0cb37b9f993e4e4f9ce32376c5513fb816238042519ff7e2c,True
8VTV_1a,8VTV,1a,2024-08-07,1500,1499,ad82ad942fdf394e028bf85094ae1c5865c913a49b9f1d663b42c03ccc31a878,a5d85068bc0119ffd0be296cb6c498851c0cd09db33d493657fc75775a627f2c,True
8VTV_1v,8VTV,1v,2024-08-07,13,13,3ad09ed1aca87ef2609c0c6f494b4a11c566dcfe98c78ac82ac7447d188e7738,e91b33d99a9fe66285a28b32be559a0384faa063150e789fffc366b8a3026630,True
8VTV_1w,8VTV,1w,2024-08-07,74,74,0c8e92a034e32b2bc9948764f2992f18362b4a0a47984d28f757acdba4f4b8d0,fd9c60869f006593f85697d57d9b06b336be60cdf74d980da7c5c0fe9d820a2d,True
8VTV_1x,8VTV,1x,2024-08-07,77,77,1eb3af18a74722d74b5a331d2817323385913e6f8151fc74f4cca8d0e15b0d8b,3748f2998df91c7ca4f5f23e46a162d731e90bfb576529d1bcad56763b18bf63,True
8VTV_1y,8VTV,1y,2024-08-07,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,114218f7afbcb528082664eefd8e270714fac1298870ba14a2c126658e4ca33e,True
8VTV_2A,8VTV,2A,2024-08-07,2800,2800,f20bb86add8fb165d7a0618b9b8bcc7c4b1302c190184cacbf27e4a92a3ddcd0,d0e16d1d91698e47312efed8685bfa901772b37f7ad5df97b1fa7ce49ad1915f,True
8VTV_2B,8VTV,2B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,c879769186a4299acd9e263d2d0984e82f42aaa81090063f8f9c5d4b5b8aa81b,True
8VTV_2a,8VTV,2a,2024-08-07,1503,1503,29f672567cd4480f2b8415fb99783a490b6d4409bc90d8cf6856a125cfb885ac,c39d4a62ab2810eba7f54d533502e616b746228c7bfd97b79543deef6666d9b4,True
8VTV_2v,8VTV,2v,2024-08-07,13,13,3ad09ed1aca87ef2609c0c6f494b4a11c566dcfe98c78ac82ac7447d188e7738,bbaf0a3b0036b8983923b94a785a66c1646f10d8d1d4a67321aa952d61091508,True
8VTV_2w,8VTV,2w,2024-08-07,72,72,f9305777488479e5c8dc6d44503c17fdbdee966ea9453f547e320a69d5845b4c,8f9d5c911b7da9a8bcb1fb43b3f8e3a1b7ad78870f52ff2547c091dbc79a6eaa,True
8VTV_2x,8VTV,2x,2024-08-07,77,77,1eb3af18a74722d74b5a331d2817323385913e6f8151fc74f4cca8d0e15b0d8b,8bb74525c08aec6936bbba2af8cab61e1f3281f1f9fe4ab3f7d290e482e46b13,True
8VTV_2y,8VTV,2y,2024-08-07,73,73,f52681d413b63af2f349c62179eb4e72958e31ed2acc5d2890de5e7f01217f82,896b1674f268b565d88699304fa9f4ae604706523a9093db44b473d773c61e53,True
8VTW_1A,8VTW,1A,2024-08-07,2872,2872,5b5b52f1f060ca15e97c336de418b70295288d45a908ea7a8ea4337dad9d58cd,ee2cd503fee03f4e86ee2f27a2764f3b5cbdee251e47d1b3b0056fa9cd22c5ba,True
8VTW_1B,8VTW,1B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,746694c44ee9b81402e428aa5164d8e678de791a11b89317f838d57306027e15,True
8VTW_1a,8VTW,1a,2024-08-07,1500,1499,ad82ad942fdf394e028bf85094ae1c5865c913a49b9f1d663b42c03ccc31a878,97c6cd24be689fdcd200c410f8d37c57d7949df5658c23435782dd53252871e0,True
8VTW_2A,8VTW,2A,2024-08-07,2867,2867,bcd9fb642742b11ced223bdbc9241e4edf6b98e5035502519f8f8f21b33cea92,f723af8ba4c9743cf53665715a8f1335a73291fa444a8895ae44b661ece2c218,True
8VTW_2B,8VTW,2B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,a3325d0eb9d97b4e377233e888f5cbb4af7985102aeb6b0ecc5006be849b49be,True
8VTW_2a,8VTW,2a,2024-08-07,1504,1503,ae9a14dfb2320a2fc196e102c5a22125ca92fdcb655ebbcfdd13ebcc5f72a833,761785d12f7cba26899767c1904177e81d8ee60ee9488719147b3e203ca36c15,True
8VTX_1A,8VTX,1A,2024-08-07,2871,2871,56bc3516bd36cc57dc1631c243163530c4a7e140bf2cfad01f86933e5f2fb801,a463b063049efc7024fdca5dbf18ea5a040b88aca85f2a4cd7dcc044ade6b2b0,True
8VTX_1B,8VTX,1B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,31d6630540931cab157b09c0a83cbd1d30249db407e0675a2c9252340371f3c0,True
8VTX_1a,8VTX,1a,2024-08-07,1500,1499,ad82ad942fdf394e028bf85094ae1c5865c913a49b9f1d663b42c03ccc31a878,f98b2b10e6a840b1b1e817f1c6f1692b79d3eedb486223dd6d7db951daeebaac,True
8VTX_1v,8VTX,1v,2024-08-07,13,13,3ad09ed1aca87ef2609c0c6f494b4a11c566dcfe98c78ac82ac7447d188e7738,833244284044867fba0fcfdf18e07c5d0368a474bf979a092ee447c395f15f96,True
8VTX_1w,8VTX,1w,2024-08-07,74,74,0c8e92a034e32b2bc9948764f2992f18362b4a0a47984d28f757acdba4f4b8d0,5e4793cf1a70183d20be6c13010c476ceb36b1f2e67e53ee45a0ac666123f960,True
8VTX_1x,8VTX,1x,2024-08-07,77,77,1eb3af18a74722d74b5a331d2817323385913e6f8151fc74f4cca8d0e15b0d8b,065cfa44611d7134c84b747e0f855805163fd632d45460281aaacaf644fb0064,True
8VTX_1y,8VTX,1y,2024-08-07,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,c7a3beaa281194e3e708b5bd1f1f0a0449ebadf8dc4b45c768d5cf579a05fbd3,True
8VTX_2A,8VTX,2A,2024-08-07,2800,2800,f20bb86add8fb165d7a0618b9b8bcc7c4b1302c190184cacbf27e4a92a3ddcd0,b7f47d73602fa55f8671201c9fed74018d9f1154247b60a488f2f779ddde6741,True
8VTX_2B,8VTX,2B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,5879759593024698a249e14d4f49115294d219a9e77de95ee9f81d14786d4faf,True
8VTX_2a,8VTX,2a,2024-08-07,1503,1503,29f672567cd4480f2b8415fb99783a490b6d4409bc90d8cf6856a125cfb885ac,168df8cf50e988441207d672077887639c87866f6cdeefd1c8cf0f0272d0c716,True
8VTX_2v,8VTX,2v,2024-08-07,13,13,3ad09ed1aca87ef2609c0c6f494b4a11c566dcfe98c78ac82ac7447d188e7738,fdb93235ef191ac699f8e09f042309853b4e6253376c8e4baffe8aa5b5db0c16,True
8VTX_2w,8VTX,2w,2024-08-07,72,72,f9305777488479e5c8dc6d44503c17fdbdee966ea9453f547e320a69d5845b4c,ca6e4fa29f5fa812a616fa4841549c295efd335017ce2a173fcfa146729aca83,True
8VTX_2x,8VTX,2x,2024-08-07,77,77,1eb3af18a74722d74b5a331d2817323385913e6f8151fc74f4cca8d0e15b0d8b,83df3c06445ffeeac7d57e9e26a71d4c04698a0f27a9c7c2289af30cdda25b07,True
8VTX_2y,8VTX,2y,2024-08-07,73,73,f52681d413b63af2f349c62179eb4e72958e31ed2acc5d2890de5e7f01217f82,55feeeafacbaab86b425750866b041d2502b0b854b9a5eed76586e591808d51b,True
8VTY_1A,8VTY,1A,2024-08-07,2872,2872,5b5b52f1f060ca15e97c336de418b70295288d45a908ea7a8ea4337dad9d58cd,2030b190b96b745369b78e2a342e23059c00f88b2c8950cd77f0adaabe621f43,True
8VTY_1B,8VTY,1B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,eb166682c77f9c940483aa276acdc1acd81518bc4b9f94b9e1a6f56416491584,True
8VTY_1a,8VTY,1a,2024-08-07,1500,1499,ad82ad942fdf394e028bf85094ae1c5865c913a49b9f1d663b42c03ccc31a878,ce1a9838385ba23c8048569caba0d65d879d94e4290b696b2def319731605c84,True
8VTY_2A,8VTY,2A,2024-08-07,2867,2867,bcd9fb642742b11ced223bdbc9241e4edf6b98e5035502519f8f8f21b33cea92,7a67f9171a816833cbccd0e2d51c755e19e5a1e80c2319a54c137ec8943d3854,True
8VTY_2B,8VTY,2B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,8ebe0b92807d00f0d9f990e3afbf5a9a0d5e9c28e99f1f9381562d6840df71ba,True
8VTY_2a,8VTY,2a,2024-08-07,1504,1503,ae9a14dfb2320a2fc196e102c5a22125ca92fdcb655ebbcfdd13ebcc5f72a833,4fb3bc092dd87e7eba76e98bf6861f1f82e50446d1d53064e8d422c6c31f28ba,True
8VU0_C,8VU0,C,2024-08-07,76,76,adb66e70726c7e3ec75be118746b8e5e9827cc927efc66e89a2a864649c6935f,8ce316a9a5a6060fdf825661b8522ced8b2cf1c283346bb216c3be1b5851c60c,True
8VU0_D,8VU0,D,2024-08-07,76,76,adb66e70726c7e3ec75be118746b8e5e9827cc927efc66e89a2a864649c6935f,a8f0bde41e1005329b44c2d963c4237ac714fb69684aeb09bae4512810321d5f,True
8VUO_E,8VUO,E,2025-02-05,4,3,ffe1dc19593be91e1377df57deef3ef82dff4e8dc8bcf3e2b923f7b84eec1f91,fe9c86f80078f7968972244c358e7e4b7e69ed2259bcd29fec87c9d91c61f044,True
8VUO_F,8VUO,F,2025-02-05,4,3,ffe1dc19593be91e1377df57deef3ef82dff4e8dc8bcf3e2b923f7b84eec1f91,cd42e9be05898ef823a6b19d89f689454f3f86ddf61abd624171b4e1f698e5fd,True
8VXX_A,8VXX,A,2025-02-19,36,36,0bdbf96ead2bceb94db9fe5b026b7364b70e5559c92c1e3704226d6567c1b1da,8eae846da1164022042eabbf5230c87b28131fa9375558a201e29690102226d1,True
8VXX_B,8VXX,B,2025-02-19,36,36,0bdbf96ead2bceb94db9fe5b026b7364b70e5559c92c1e3704226d6567c1b1da,4fc354e582551827477a394110ef585b26301c3803c809eb76004709d033121c,True
8VXX_C,8VXX,C,2025-02-19,36,36,0bdbf96ead2bceb94db9fe5b026b7364b70e5559c92c1e3704226d6567c1b1da,2beed16b9a967cc595b5f41e14f16f9320e1926f0dc99f70f0fdaf704aeb4ce7,True
8VXZ_A,8VXZ,A,2025-02-19,36,36,0bdbf96ead2bceb94db9fe5b026b7364b70e5559c92c1e3704226d6567c1b1da,0ef2e0960b6b3c46ed211c8e3b853aacbe430f16888e5217054b55b7387fd385,True
8VXZ_B,8VXZ,B,2025-02-19,36,36,0bdbf96ead2bceb94db9fe5b026b7364b70e5559c92c1e3704226d6567c1b1da,5950abb7c001b416eaed0e08d41a16cb8c68e51e11a2bb955274ae31aa7cdd79,True
8VXZ_C,8VXZ,C,2025-02-19,36,35,0bdbf96ead2bceb94db9fe5b026b7364b70e5559c92c1e3704226d6567c1b1da,f0b5faf9dfd683671d68fe4ef6ba930c743caf096ff0c6d8f9190c1dc146c44b,True
